Video_ID,User_ID,Username,Video_Title,Category,Likes,Comments,Shares,Views,Upload_Date,Upload_DateTime,Upload_Hour,Upload_Day,Video_Length,Hashtags,Hashtag_Count,User_Followers,User_Following,User_Total_Likes,Engagement_Rate,Like_Rate,Comment_Rate,Share_Rate
494,229,user184,Original Song,Music,8330,1422,2487,302582,2024-04-17,2024-04-17 10:50:34,10,Wednesday,90,#cover #singing,2,2340,205,32913,0.04044853956943903,0.027529727478832183,0.004699552517995122,0.008219259572611722
495,440,user424,Fashion Haul,Fashion,1758,299,600,19049,2024-07-08,2024-07-08 02:54:08,2,Monday,20,#trending #fashion,2,176,107,1414,0.1394823875269043,0.09228830909759042,0.015696362013754003,0.03149771641555987
496,324,user16,Learn This Trick,Tutorial,364,82,111,11249,2024-12-12,2024-12-12 03:29:25,3,Thursday,45,#tutorial #tips #education,3,894,335,15722,0.04951551248999911,0.03235843186060983,0.007289536847719797,0.009867543781669482
497,279,user458,Original Song,Music,742,191,191,27188,2024-10-25,2024-10-25 17:27:57,17,Friday,45,#artist,1,5014,2281,97255,0.041341768427247315,0.02729145211122554,0.0070251581580108875,0.0070251581580108875
498,439,user149,Get Fit,Fitness,2563,778,1033,34468,2024-09-10,2024-09-10 22:51:56,22,Tuesday,30,#health #workout #gym,3,2682,706,16515,0.126900313334107,0.0743588255773471,0.022571660670767088,0.029969827085992804
499,351,user85,Learn This Trick,Tutorial,901,181,294,24965,2024-06-29,2024-06-29 11:19:42,11,Saturday,20,#learn #tutorial #tips #education,4,1770,287,18995,0.0551171640296415,0.036090526737432405,0.0072501502102944124,0.01177648708191468
500,375,user248,Learn This Trick,Tutorial,924,252,334,34853,2024-06-22,2024-06-22 07:04:33,7,Saturday,30,#tips #howto,2,1278,478,15776,0.04332482139270651,0.026511347660172727,0.00723036754368347,0.009583106188850315
501,22,user343,Gaming Highlight #501,Gaming,1070,180,276,15372,2024-01-16,2024-01-16 16:44:24,16,Tuesday,45,#gamer #gaming #streamer #gameplay,4,1294,781,12591,0.09927140255009108,0.06960707780379911,0.0117096018735363,0.01795472287275566
502,166,user53,Easy Recipe,Cooking,926,271,253,42908,2024-07-20,2024-07-20 03:02:24,3,Saturday,90,#foodie #chef #cooking #food,4,469,286,6192,0.03379323203132283,0.02158105714552065,0.006315838538267922,0.0058963363475342595
503,335,user460,Style Tips,Fashion,2826,624,823,52395,2024-11-20,2024-11-20 05:34:24,5,Wednesday,60,#trending #style #ootd #outfit #fashion,5,2331,1565,19510,0.08155358335719057,0.05393644431720584,0.011909533352419123,0.015707605687565608
504,406,user247,Comedy Skit,Comedy,454,109,102,15675,2024-07-19,2024-07-19 15:38:50,15,Friday,60,#comedy #fyp #lol #viral,4,85,89,1356,0.04242424242424243,0.028963317384370017,0.006953748006379585,0.006507177033492823
505,77,user96,Dance Challenge #505,Dance,11193,2882,3558,560110,2024-07-13,2024-07-13 21:27:34,21,Saturday,30,#viral #dancechallenge #dance #trending,4,1393,242,15653,0.03148131617003803,0.019983574654978485,0.005145417864348074,0.006352323650711467
506,59,user247,Learn This Trick,Tutorial,163,27,60,15259,2024-05-20,2024-05-20 16:09:45,16,Monday,20,#education #learn,2,5745,3136,62850,0.01638377351071499,0.010682220328986173,0.0017694475391572186,0.0039321056425715975
507,294,user304,Workout Routine #507,Fitness,182,37,51,6442,2024-07-05,2024-07-05 00:48:03,0,Friday,45,#workout #health #fitness #gym #fitfam,5,6087,2845,45176,0.04191244954982925,0.02825209562247749,0.005743557901272896,0.007916796026078858
508,491,user208,Learn This Trick,Tutorial,124,31,31,1637,2024-02-22,2024-02-22 07:43:08,7,Thursday,15,#howto #tutorial #education #tips #learn,5,142,100,1465,0.11362248014660965,0.07574832009773977,0.018937080024434942,0.018937080024434942
509,311,user242,Viral Dance Moves,Dance,2599,637,892,32924,2024-12-07,2024-12-07 04:17:49,4,Saturday,60,#viral,1,2937,1472,36191,0.12537966225246022,0.07893937553152715,0.019347588385372372,0.027092698335560685
510,338,user262,Get Fit,Fitness,2125,485,673,53392,2024-03-07,2024-03-07 05:47:51,5,Thursday,45,#fitfam #workout #gym #fitness,4,437,171,2227,0.061488612526221155,0.03979997003296374,0.009083757866347018,0.012604884626910399
511,68,user56,Fashion Haul,Fashion,61,13,13,975,2024-03-06,2024-03-06 03:16:46,3,Wednesday,90,#trending #fashion #ootd #style,4,288,181,3818,0.08923076923076922,0.06256410256410257,0.013333333333333334,0.013333333333333334
512,244,user462,Dance Challenge #512,Dance,1722,239,397,24090,2024-03-19,2024-03-19 14:01:30,14,Tuesday,120,#dancechallenge #dance,2,25,31,341,0.0978829389788294,0.07148194271481943,0.009921129099211291,0.01647986716479867
513,67,user462,New Dance Trend,Dance,3575,867,956,46257,2024-12-06,2024-12-06 21:14:51,21,Friday,20,#trending,1,1361,278,12292,0.11669585143870118,0.07728560001729468,0.018743109151047408,0.020667142270359082
514,405,user394,Viral Dance Moves,Dance,3906,960,1242,98945,2024-12-14,2024-12-14 08:21:23,8,Saturday,120,#trending #fyp #dance #viral #dancechallenge,5,356,178,5066,0.061731264844105314,0.039476476830562435,0.009702359896912427,0.012552428116630451
515,146,user307,Music Cover #515,Music,446,98,125,17157,2024-05-16,2024-05-16 03:03:46,3,Thursday,20,#song #cover #artist #music,4,8146,5224,154703,0.03899283091449554,0.025995220609663694,0.005711954304365565,0.007285656000466282
516,268,user61,Singing,Music,4776,1171,1508,90868,2024-04-10,2024-04-10 02:54:59,2,Wednesday,45,#music,1,4910,3666,97975,0.08204208302152573,0.052559757010168594,0.012886824844829864,0.01659550116652727
517,219,user334,Dance Challenge #517,Dance,643,108,136,7979,2024-05-25,2024-05-25 15:31:54,15,Saturday,45,#trending #fyp #dance,3,724,205,5120,0.11116681288382002,0.08058653966662489,0.0135355307682667,0.017044742448928438
518,283,user402,Fashion Haul,Fashion,2733,685,677,43318,2024-04-11,2024-04-11 11:31:10,11,Thursday,120,#outfit #trending #ootd #style #fashion,5,6160,3769,59684,0.09453345029779768,0.06309155547347522,0.01581328777875248,0.01562860704556997
519,204,user377,Get Fit,Fitness,167,43,48,3781,2024-03-10,2024-03-10 09:47:14,9,Sunday,90,#fitfam #health #workout #gym #fitness,5,4947,3054,76059,0.0682359164242264,0.04416820946839461,0.011372652737371066,0.012695054218460724
520,110,user261,How to Tutorial #520,Tutorial,193,54,67,5391,2024-11-28,2024-11-28 01:10:03,1,Thursday,20,#education #howto,2,2049,985,16601,0.05824522352068262,0.03580040808755333,0.01001669449081803,0.01242812094231126
521,422,user75,Music Cover #521,Music,42,11,13,793,2024-11-01,2024-11-01 06:48:25,6,Friday,90,#artist #music #singing #song #cover,5,516,184,4117,0.0832282471626734,0.05296343001261034,0.013871374527112233,0.01639344262295082
522,114,user190,Fitness Tips,Fitness,87,25,29,1837,2024-08-21,2024-08-21 02:41:34,2,Wednesday,120,#fitness,1,1228,846,9507,0.07675557974959173,0.04735982580293958,0.013609145345672292,0.015786608600979857
523,328,user254,Funny Moment #523,Comedy,2197,501,527,28540,2024-08-24,2024-08-24 12:33:37,12,Saturday,15,#fyp #viral #lol #funny,4,707,247,12112,0.11299929922915207,0.07697967764540994,0.017554309740714785,0.01846531184302733
524,19,user185,Get Fit,Fitness,343,83,111,7803,2024-01-05,2024-01-05 03:49:41,3,Friday,45,#gym #workout #fitness #fitfam #health,5,3216,462,49381,0.06881968473663976,0.04395745226195053,0.010636934512367038,0.014225297962322183
525,181,user343,Cooking Tutorial,Cooking,1415,358,435,27557,2024-09-11,2024-09-11 09:13:14,9,Wednesday,15,#cooking #food,2,228,125,3884,0.08012483216605581,0.051348114816562034,0.01299125449069202,0.015785462858801756
526,494,user418,Original Song,Music,1224,317,394,23009,2024-06-06,2024-06-06 11:04:36,11,Thursday,45,#music #artist #singing #song #cover,5,1828,1388,17720,0.08409752705463079,0.05319657525316181,0.013777217610500238,0.017123734190968753
527,260,user55,Fashion Haul,Fashion,13088,3493,3268,154763,2024-03-28,2024-03-28 21:13:37,21,Thursday,45,#ootd #fashion #style #trending,4,807,563,8676,0.12825416927818664,0.08456801690326499,0.02256999412004161,0.021116158254880044
528,129,user356,This Made Me Laugh,Comedy,33337,8405,8253,430257,2024-07-14,2024-07-14 09:52:35,9,Sunday,60,#funny #viral #fyp,3,664,320,9338,0.11619799329238106,0.07748159820758291,0.019534836156064862,0.019181558928733293
529,236,user460,Get Fit,Fitness,9303,1419,2837,193968,2024-05-26,2024-05-26 10:38:34,10,Sunday,180,#gym #health,2,2229,1273,23281,0.06990328301575517,0.04796151942588468,0.007315639693145261,0.014626123896725234
530,347,user360,Dance Challenge #530,Dance,4582,1401,1417,81771,2024-07-06,2024-07-06 04:17:15,4,Saturday,20,#dance #trending #fyp,3,2730,198,53020,0.09049663083489257,0.056034535471010505,0.01713321348644385,0.017328881877438213
531,148,user48,Recipe #531,Cooking,11119,3371,3035,163280,2024-11-06,2024-11-06 18:02:41,18,Wednesday,90,#food #cooking #chef #recipe,4,4889,1598,34657,0.10733096521313082,0.06809774620284174,0.020645516903478687,0.018587702106810388
532,244,user161,Music Cover #532,Music,532,96,133,8846,2024-09-18,2024-09-18 15:19:10,15,Wednesday,90,#artist,1,737,268,9439,0.08602758308840154,0.06014017635089306,0.010852362649785214,0.015035044087723265
533,103,user121,Game Review,Gaming,10492,1767,3117,150907,2024-03-25,2024-03-25 21:11:02,21,Monday,60,#gamer #twitch,2,1513,761,16986,0.1018905683632966,0.06952626452053251,0.011709198380459489,0.020655105462304597
534,429,user317,Recipe #534,Cooking,751,196,277,11380,2024-12-04,2024-12-04 22:32:58,22,Wednesday,60,#recipe #chef,2,618,265,7335,0.10755711775043937,0.06599297012302285,0.017223198594024606,0.024340949033391915
535,490,user340,Game Review,Gaming,4712,1111,1267,95735,2024-03-01,2024-03-01 13:59:02,13,Friday,20,#gaming,1,1092,812,11111,0.07405859925836945,0.049219198830103936,0.011604951167284692,0.013234449260980833
536,445,user141,Get Fit,Fitness,474,145,190,22733,2024-08-26,2024-08-26 09:16:55,9,Monday,15,#fitness #health #workout #gym #fitfam,5,594,378,4465,0.03558703206791888,0.02085074561210575,0.0063783926450534465,0.008357893810759688
537,482,user277,Fitness Tips,Fitness,1231,280,300,24980,2024-03-12,2024-03-12 00:29:21,0,Tuesday,60,#workout #fitfam #fitness #health,4,172,123,2714,0.07249799839871897,0.049279423538831066,0.01120896717373899,0.01200960768614892
538,353,user5,Viral Dance Moves,Dance,118,23,30,2145,2024-07-14,2024-07-14 03:24:30,3,Sunday,90,#viral #trending #dance #dancechallenge,4,555,332,7011,0.07972027972027972,0.05501165501165501,0.010722610722610723,0.013986013986013986
539,442,user133,New Dance Trend,Dance,2671,697,988,50086,2024-09-18,2024-09-18 19:05:45,19,Wednesday,45,#dancechallenge #dance #viral #fyp,4,1591,1263,28419,0.08697041089326359,0.053328275366369846,0.01391606436928483,0.019726071157608913
540,176,user188,Learn This Trick,Tutorial,57,12,13,1346,2024-08-01,2024-08-01 00:58:53,0,Thursday,60,#learn #education,2,471,164,8140,0.06092124814264487,0.04234769687964339,0.008915304606240713,0.009658246656760773
541,438,user206,Easy Guide,Tutorial,3566,737,1074,118783,2024-07-12,2024-07-12 16:52:24,16,Friday,120,#education #learn,2,1561,434,17578,0.04526742042211428,0.03002113096991994,0.006204591566133201,0.009041697886061137
542,222,user439,Style Tips,Fashion,189,34,51,2110,2024-06-24,2024-06-24 01:05:55,1,Monday,30,#style #trending #fashion #ootd #outfit,5,697,148,13452,0.12985781990521328,0.0895734597156398,0.016113744075829384,0.024170616113744076
543,216,user256,Music Cover #543,Music,723,130,204,15997,2024-03-17,2024-03-17 03:26:29,3,Sunday,30,#singing #music,2,615,348,4217,0.06607488904169531,0.04519597424517097,0.0081265237231981,0.012752391073326248
544,51,user354,Easy Guide,Tutorial,2420,694,560,50940,2024-12-12,2024-12-12 21:53:01,21,Thursday,90,#learn #tips #education #tutorial,4,543,182,9716,0.07212406753042795,0.0475068708284256,0.013623871221044366,0.01099332548095799
545,172,user134,Learn This Trick,Tutorial,1075,316,359,32396,2024-01-24,2024-01-24 07:34:46,7,Wednesday,45,#education #tutorial #howto,3,420,168,4475,0.054019014693171996,0.03318310902580565,0.009754290653167057,0.011081615014199284
546,445,user348,Epic Gameplay,Gaming,856,160,300,9030,2024-05-19,2024-05-19 22:18:02,22,Sunday,60,#gaming #twitch #streamer,3,38,78,476,0.14573643410852713,0.0947951273532669,0.017718715393133997,0.03322259136212625
547,250,user397,Easy Recipe,Cooking,2590,575,615,41183,2024-08-12,2024-08-12 00:40:00,0,Monday,30,#food #chef #foodie,3,787,318,4404,0.0917854454507928,0.06289002743850618,0.01396207172862589,0.014933346283660734
548,328,user414,Workout Routine #548,Fitness,292,67,80,7234,2024-12-11,2024-12-11 11:58:31,11,Wednesday,20,#fitfam #gym #workout #fitness,4,2034,1547,14477,0.060685651092065244,0.04036494332319602,0.009261819187171689,0.01105888858169754
549,176,user117,Gaming Highlight #549,Gaming,1654,393,416,18135,2024-06-12,2024-06-12 19:36:52,19,Wednesday,120,#gaming,1,6606,1095,47499,0.1358147229114971,0.09120485249517507,0.021670802315963605,0.022939068100358423
550,400,user442,Epic Gameplay,Gaming,148,27,32,1684,2024-05-03,2024-05-03 01:31:09,1,Friday,60,#streamer #twitch #gamer,3,3994,1070,58051,0.12292161520190023,0.08788598574821853,0.016033254156769598,0.019002375296912115
551,121,user339,Game Review,Gaming,326,65,109,5140,2024-10-17,2024-10-17 10:53:28,10,Thursday,180,#gamer #streamer #gaming #gameplay,4,722,213,6857,0.09727626459143969,0.06342412451361867,0.01264591439688716,0.021206225680933853
552,49,user33,Outfit Inspo #552,Fashion,1844,477,487,19924,2024-10-15,2024-10-15 21:25:14,21,Tuesday,20,#style #ootd,2,13505,2284,162540,0.14093555510941577,0.09255169644649669,0.02394097570768922,0.024442882955229873
553,392,user43,Get Fit,Fitness,610,132,235,12032,2024-07-31,2024-07-31 23:46:22,23,Wednesday,15,#health,1,207,103,2928,0.0812001329787234,0.05069813829787234,0.010970744680851064,0.01953125
554,118,user127,Comedy Skit,Comedy,6855,1453,1844,147696,2024-04-11,2024-04-11 22:13:56,22,Thursday,30,#fyp,1,137,100,2556,0.06873578160545986,0.046412902177445564,0.00983777488896111,0.01248510453905319
555,18,user340,Outfit Inspo #555,Fashion,777,242,227,15256,2024-06-21,2024-06-21 02:33:16,2,Friday,30,#trending #style,2,2963,1341,54125,0.08167278447823807,0.050930781331934974,0.01586261143156791,0.014879391714735186
556,497,user486,Gaming Highlight #556,Gaming,674,205,178,5972,2024-11-30,2024-11-30 03:13:06,3,Saturday,90,#twitch #gameplay #streamer #gamer,4,40999,10820,433820,0.17699263228399195,0.11286001339584728,0.03432685867381112,0.029805760214333555
557,227,user158,How to Tutorial #557,Tutorial,587,126,177,9445,2024-08-17,2024-08-17 10:56:36,10,Saturday,180,#education #learn #howto #tips #tutorial,5,764,216,12345,0.09422975119110641,0.0621492853361567,0.013340391741662256,0.018740074113287455
558,268,user418,Gaming Highlight #558,Gaming,110,24,41,1637,2024-06-09,2024-06-09 02:01:04,2,Sunday,60,#gameplay #gaming,2,3570,1447,36680,0.10690287110568113,0.06719609040928527,0.014660965180207697,0.02504581551618815
559,154,user5,Easy Guide,Tutorial,1801,338,583,32757,2024-05-13,2024-05-13 13:14:23,13,Monday,60,#tips #tutorial #learn #howto,4,6165,1855,104244,0.08309674268095368,0.054980614830417926,0.010318405226363831,0.01779772262417193
560,452,user288,Original Song,Music,1433,371,464,23787,2024-11-05,2024-11-05 21:34:14,21,Tuesday,60,#song #music #cover #artist #singing,5,2584,877,14906,0.09534619750283768,0.060242989868415524,0.015596754529785177,0.019506453104636987
561,135,user41,Music Cover #561,Music,12088,2457,4072,350098,2024-06-02,2024-06-02 07:21:21,7,Sunday,45,#singing #artist,2,199,144,2623,0.05317653914046924,0.03452747516409691,0.00701803495021394,0.01163102902615839
562,437,user36,Music Cover #562,Music,2953,504,821,68687,2024-08-30,2024-08-30 20:25:58,20,Friday,45,#artist #cover #song #singing #music,5,271,212,4261,0.06228252798928473,0.04299212369152824,0.007337633030995676,0.011952771266760814
563,232,user140,Learn This Trick,Tutorial,643,146,229,13523,2024-02-23,2024-02-23 01:25:41,1,Friday,60,#education,1,239,140,1637,0.07527915403386823,0.04754862086815056,0.010796420912519412,0.016934112253198255
564,497,user274,Workout Routine #564,Fitness,6079,965,1717,94298,2024-03-13,2024-03-13 22:19:28,22,Wednesday,90,#workout,1,184,134,2576,0.0929075908290738,0.06446584232963584,0.010233515026829837,0.018208233472608113
565,373,user5,Viral Dance Moves,Dance,4479,805,1244,58371,2024-03-13,2024-03-13 05:03:50,5,Wednesday,20,#fyp #viral #dancechallenge,3,465,344,3157,0.11183635709513286,0.07673330934882047,0.01379109489301194,0.02131195285330044
566,176,user216,Recipe #566,Cooking,1359,290,373,20705,2024-02-05,2024-02-05 00:41:48,0,Monday,30,#foodie,1,480,342,4848,0.0976575706351123,0.06563631972953393,0.014006278676648153,0.01801497222893021
567,432,user385,Outfit Inspo #567,Fashion,2273,422,699,34536,2024-11-01,2024-11-01 03:29:27,3,Friday,180,#ootd #fashion #style,3,1757,929,13963,0.0982742645355571,0.06581538105165624,0.012219133657632615,0.020239749826268243
568,419,user196,Easy Guide,Tutorial,27538,5424,8189,520536,2024-01-22,2024-01-22 18:18:54,18,Monday,60,#tutorial #education #tips #learn,4,65,54,1026,0.0790550509474849,0.052903161356755345,0.010420028585919129,0.015731861004810426
569,236,user377,Dance Challenge #569,Dance,2029,548,493,30832,2024-02-17,2024-02-17 08:45:50,8,Saturday,45,#trending #viral #fyp #dance,4,632,315,8510,0.09957187337830825,0.06580825116761806,0.017773741567202905,0.015989880643487286
570,373,user22,This Made Me Laugh,Comedy,352,105,113,9948,2024-07-21,2024-07-21 09:22:07,9,Sunday,45,#fyp #viral #comedy #funny,4,1844,1100,34739,0.05729794933655006,0.03538399678327302,0.010554885404101327,0.011359067149175714
571,112,user499,This Made Me Laugh,Comedy,4672,1206,1610,47068,2024-04-08,2024-04-08 09:02:45,9,Monday,180,#comedy #viral #funny,3,754,366,7552,0.15908897764935837,0.099260644174386,0.0256225036117957,0.03420582986317668
572,62,user203,This Made Me Laugh,Comedy,35331,5318,8263,1126683,2024-04-01,2024-04-01 15:21:39,15,Monday,120,#funny #comedy #fyp,3,1255,494,18667,0.0434123884002865,0.0313584211353149,0.004720049916436123,0.00733391734853548
573,256,user47,Recipe #573,Cooking,69,19,18,1747,2024-01-04,2024-01-04 11:13:56,11,Thursday,15,#foodie #recipe #chef #cooking #food,5,1104,356,17726,0.06067544361763022,0.03949627933600458,0.010875787063537493,0.01030337721808815
574,79,user360,Game Review,Gaming,6390,994,2377,90413,2024-10-21,2024-10-21 23:36:49,23,Monday,15,#gameplay,1,483,258,7781,0.10796013847566169,0.07067567717031843,0.010993994226493978,0.02629046707884928
575,376,user99,Comedy Skit,Comedy,865,187,234,11761,2024-02-18,2024-02-18 20:47:48,20,Sunday,180,#viral #lol,2,943,380,5774,0.1093444434997024,0.07354816767281694,0.015900008502678344,0.019896267324207125
576,362,user225,Viral Dance Moves,Dance,95,14,31,2413,2024-09-24,2024-09-24 16:16:31,16,Tuesday,120,#viral #fyp #dance,3,439,244,2980,0.05801906340654787,0.03937007874015748,0.005801906340654786,0.0128470783257356
577,179,user166,Style Tips,Fashion,1486,290,360,29344,2024-07-29,2024-07-29 18:38:53,18,Monday,180,#trending #style,2,1000,504,13563,0.07279171210468921,0.050640676117775354,0.00988276990185387,0.012268266085059978
578,231,user152,Workout Routine #578,Fitness,277,49,84,11547,2024-04-16,2024-04-16 22:12:35,22,Tuesday,30,#fitfam,1,203,147,3957,0.03550705811033169,0.023988914869663116,0.004243526457088421,0.007274616783580151
579,318,user439,Outfit Inspo #579,Fashion,18386,4163,6095,242269,2024-07-29,2024-07-29 08:08:00,8,Monday,90,#fashion #ootd #outfit #trending,4,12474,2885,121878,0.11823221295337001,0.07589084860217361,0.017183378806203024,0.025157985544993374
580,350,user255,Game Review,Gaming,1919,346,567,18590,2024-10-28,2024-10-28 08:59:55,8,Monday,45,#gaming #twitch #streamer,3,1047,353,18616,0.1523399677245831,0.10322754168908015,0.018612157073695536,0.030500268961807422
581,268,user338,How to Tutorial #581,Tutorial,3154,1007,777,44107,2024-08-26,2024-08-26 01:56:23,1,Monday,60,#education #learn #tutorial,3,8561,637,130527,0.11195501847779264,0.07150792391230416,0.022830843176820007,0.017616251388668465
582,249,user99,Funny Moment #582,Comedy,86,24,28,1331,2024-01-18,2024-01-18 00:02:01,0,Thursday,30,#funny #comedy,2,3180,1093,57868,0.10368144252441773,0.06461307287753569,0.018031555221637866,0.021036814425244178
583,311,user368,Funny Moment #583,Comedy,6798,1283,1599,88186,2024-01-13,2024-01-13 08:33:26,8,Saturday,120,#lol #viral #funny #comedy,4,3447,899,26751,0.10976799038396118,0.07708706597419092,0.014548794593246093,0.018132129816524165
584,286,user381,Comedy Skit,Comedy,6442,1057,2151,108743,2024-01-06,2024-01-06 01:58:16,1,Saturday,45,#funny #fyp #viral #lol,4,12453,3316,149789,0.0887413442704358,0.059240594796906465,0.009720165895735818,0.019780583577793512
585,271,user21,Original Song,Music,383,86,138,8611,2024-11-15,2024-11-15 05:50:32,5,Friday,90,#artist,1,635,114,7421,0.0704912321449309,0.044477993264429215,0.009987225641621182,0.0160260132388805
586,50,user52,This Made Me Laugh,Comedy,1050,327,349,16611,2024-11-20,2024-11-20 01:41:53,1,Wednesday,60,#comedy,1,1209,436,21089,0.10390704954548191,0.0632111251580278,0.019685750406357234,0.021010173981096864
587,321,user486,Easy Recipe,Cooking,331,59,79,4238,2024-07-25,2024-07-25 11:26:24,11,Thursday,120,#recipe #chef,2,5046,3758,40731,0.11066540821142049,0.07810287871637565,0.013921661160924964,0.01864086833411987
588,346,user235,Easy Guide,Tutorial,6067,1276,1878,136380,2024-08-04,2024-08-04 20:53:02,20,Sunday,120,#tips,1,3702,971,73093,0.06761255316028743,0.04448599501393166,0.009356210588062765,0.013770347558293004
589,173,user337,Singing,Music,25932,6259,6521,325930,2024-12-08,2024-12-08 20:30:58,20,Sunday,20,#song #singing,2,5336,853,102532,0.11877396987083116,0.07956309637038628,0.019203509956125547,0.020007363544319333
590,392,user325,Easy Guide,Tutorial,551,124,146,16641,2024-07-26,2024-07-26 08:18:47,8,Friday,180,#learn #tips #howto,3,212,130,3420,0.04933597740520401,0.03311099092602608,0.007451475271918755,0.00877351120725918
591,230,user492,Original Song,Music,434,97,128,29845,2024-11-16,2024-11-16 20:19:20,20,Saturday,90,#song #artist #singing #cover #music,5,1312,939,9546,0.02208075054447981,0.01454179929636455,0.0032501256491874685,0.004288825598927793
592,456,user155,Music Cover #592,Music,513,109,170,5944,2024-01-01,2024-01-01 01:49:24,1,Monday,15,#artist #music #cover,3,4914,2033,25111,0.13324360699865412,0.08630551816958278,0.018337819650067293,0.02860026917900404
593,422,user142,New Dance Trend,Dance,9421,3078,2905,131645,2024-04-26,2024-04-26 15:18:55,15,Friday,45,#fyp #dance,2,1211,890,19084,0.1170116601466064,0.07156367503513236,0.023381062706521325,0.022066922404952713
594,456,user299,Easy Guide,Tutorial,28,5,7,451,2024-02-06,2024-02-06 14:49:11,14,Tuesday,15,#learn #howto #tutorial #education,4,1906,650,37168,0.08869179600886919,0.06208425720620843,0.011086474501108648,0.015521064301552107
595,376,user40,Recipe #595,Cooking,733,107,199,13229,2024-03-31,2024-03-31 11:39:46,11,Sunday,60,#cooking #foodie #food,3,40,40,322,0.0785395721520901,0.0554085720764986,0.008088290876105526,0.015042709199485978
596,329,user154,Game Review,Gaming,18158,4516,7380,248733,2024-11-03,2024-11-03 22:24:09,22,Sunday,180,#twitch #gaming,2,7286,1766,87731,0.12082835811894682,0.07300197400425355,0.018156014682410456,0.02967036943228281
597,179,user451,Viral Dance Moves,Dance,1126,232,291,17262,2024-10-10,2024-10-10 19:27:01,19,Thursday,120,#dance,1,871,235,6526,0.09552774881242035,0.06522998493801413,0.013439925848684973,0.016857838025721238
598,399,user324,Singing,Music,19391,4421,7406,317374,2024-06-10,2024-06-10 18:15:49,18,Monday,20,#artist #music,2,843,202,15483,0.09836344502070113,0.061098262617605724,0.01392993755001985,0.023335244853075553
599,358,user114,Singing,Music,12198,1789,2529,234084,2024-01-22,2024-01-22 00:30:32,0,Monday,60,#music #cover #singing #artist #song,5,255,119,1425,0.07055586883341022,0.052109499154149794,0.0076425556637788146,0.010803814015481621
600,403,user202,Easy Guide,Tutorial,6013,893,1678,149966,2024-01-20,2024-01-20 14:52:43,14,Saturday,120,#tips #tutorial #education #howto,4,208,152,1072,0.05723964098529,0.04009575503780857,0.005954683061493939,0.01118920288598749
601,382,user26,Learn This Trick,Tutorial,1730,384,529,39882,2024-02-21,2024-02-21 08:05:28,8,Wednesday,90,#education,1,4187,3004,42025,0.06627049796900858,0.04337796499674038,0.009628403791183992,0.0132641291810842
602,247,user287,Music Cover #602,Music,1344,262,363,18018,2024-04-11,2024-04-11 23:13:03,23,Thursday,20,#artist #singing #cover #music,4,1442,393,27950,0.10927960927960928,0.07459207459207459,0.014541014541014542,0.020146520146520148
603,166,user351,Cooking Tutorial,Cooking,871,190,241,31744,2024-07-08,2024-07-08 11:11:42,11,Monday,120,#recipe #chef #cooking #food #foodie,5,333,125,3860,0.041015625,0.027438256048387098,0.005985383064516129,0.007591985887096774
604,305,user336,Comedy Skit,Comedy,680,136,166,33069,2024-02-13,2024-02-13 16:51:15,16,Tuesday,120,#viral #lol #funny #comedy,4,1225,950,23483,0.029695485197617104,0.020563065106292903,0.00411261302125858,0.00501980707006562
605,75,user226,New Dance Trend,Dance,1950,479,398,109341,2024-10-25,2024-10-25 21:56:58,21,Friday,60,#fyp #trending,2,678,213,7965,0.025854894321434778,0.01783411529069608,0.004380790371406883,0.003639988659331815
606,437,user44,New Dance Trend,Dance,2317,475,552,27432,2024-11-13,2024-11-13 17:54:54,17,Wednesday,45,#fyp #viral,2,4252,1860,47132,0.12190142898804317,0.0844634004082823,0.01731554389034704,0.020122484689413824
607,8,user176,Comedy Skit,Comedy,1552,347,388,15290,2024-10-14,2024-10-14 05:24:01,5,Monday,15,#lol #comedy,2,1373,1088,19455,0.14957488554610857,0.10150425114453891,0.022694571615434925,0.025376062786134728
608,280,user268,Funny Moment #608,Comedy,49206,10594,14823,519319,2024-04-28,2024-04-28 11:54:22,11,Sunday,180,#funny #viral #lol #fyp,4,439,208,7343,0.1436939530423497,0.09475101045792664,0.020399792805578073,0.02854314977884499
609,31,user146,Outfit Inspo #609,Fashion,8169,2154,2192,136385,2024-08-01,2024-08-01 03:11:14,3,Thursday,180,#style #fashion #trending #ootd #outfit,5,350,190,3119,0.09176229057447667,0.059896616196795836,0.015793525680976646,0.016072148696704182
610,484,user5,Easy Recipe,Cooking,72,18,20,9706,2024-11-02,2024-11-02 11:46:11,11,Saturday,60,#foodie,1,2662,383,36038,0.011333195961261075,0.00741809190191634,0.001854522975479085,0.0020605810838656502
611,198,user119,This Made Me Laugh,Comedy,3756,579,993,37537,2024-05-30,2024-05-30 22:26:07,22,Thursday,60,#funny #lol #comedy,3,36,38,311,0.14193995258012096,0.10006127287742761,0.015424780882862242,0.0264538988198311
612,257,user495,Music Cover #612,Music,240,47,80,5691,2024-07-16,2024-07-16 11:56:21,11,Tuesday,20,#singing #music #artist,3,169,111,2178,0.0644877877350202,0.04217185028993147,0.00825865401511158,0.014057283429977157
613,157,user171,Get Fit,Fitness,325,48,71,4917,2024-08-05,2024-08-05 17:59:11,17,Monday,15,#workout,1,103,94,1273,0.09029896278218426,0.06609721374822046,0.009762050030506406,0.014439699003457393
